Simulation,Year,Gross_Output
5621,2023,161677.0
5621,2024,164503.20324352774
5621,2025,165497.0196754511
5621,2026,168086.42133631324
5621,2027,156352.15275007472
5621,2028,159280.9103649754
5622,2023,161677.0
5622,2024,162342.73934273614
5622,2025,160554.75436361745
5622,2026,162088.6837158782
5622,2027,165809.7211808213
5622,2028,158958.97634798568
5623,2023,161677.0
5623,2024,162912.09221846252
5623,2025,168583.93047881452
5623,2026,163376.22040922352
5623,2027,157714.18103708184
5623,2028,160830.24142571606
5624,2023,161677.0
5624,2024,168747.57540269947
5624,2025,166723.11222964257
5624,2026,155686.25361097002
5624,2027,159648.22184236874
5624,2028,162644.41021866197
5625,2023,161677.0
5625,2024,164478.65489434075
5625,2025,161936.9154644148
5625,2026,163520.9013326376
5625,2027,164234.24240525675
5625,2028,167420.19438373213
5626,2023,161677.0
5626,2024,160598.75892587964
5626,2025,161113.23047043284
5626,2026,158154.64660732614
5626,2027,164396.3581709231
5626,2028,157863.76509373
5627,2023,161677.0
5627,2024,154840.68612415186
5627,2025,161540.47211416223
5627,2026,160621.90148021004
5627,2027,166136.7943589529
5627,2028,160418.96570557612
5628,2023,161677.0
5628,2024,163742.4862107898
5628,2025,158499.6783504686
5628,2026,156514.52741492595
5628,2027,164552.9479154388
5628,2028,165009.9853144045
5629,2023,161677.0
5629,2024,165332.2698103492
5629,2025,164570.07041734358
5629,2026,158010.59520334794
5629,2027,168803.4577414777
5629,2028,164627.5123006002
5630,2023,161677.0
5630,2024,162143.67272164652
5630,2025,158951.24030562094
5630,2026,165929.16446863575
5630,2027,167074.42917153286
5630,2028,164411.89740368002
5631,2023,161677.0
5631,2024,165651.12147075363
5631,2025,164594.04425272555
5631,2026,161977.39426385134
5631,2027,160812.48241688358
5631,2028,162611.52097886478
5632,2023,161677.0
5632,2024,159540.33887371075
5632,2025,162629.74486884102
5632,2026,164739.19214666667
5632,2027,159665.70833298375
5632,2028,159156.78393536338
5633,2023,161677.0
5633,2024,165158.49094280158
5633,2025,158635.24916164443
5633,2026,162913.28993811805
5633,2027,162205.00621638555
5633,2028,164655.78764152687
5634,2023,161677.0
5634,2024,160627.19933262613
5634,2025,160700.0042531953
5634,2026,162326.9280661981
5634,2027,161563.46467612693
5634,2028,166509.05688905506
5635,2023,161677.0
5635,2024,168780.19548018937
5635,2025,167907.90205960357
5635,2026,159852.33759260518
5635,2027,166338.7141716218
5635,2028,161448.9249285003
5636,2023,161677.0
5636,2024,161910.00356985655
5636,2025,168625.14111660916
5636,2026,162639.28427551637
5636,2027,156483.6922329622
5636,2028,160636.61952120927
5637,2023,161677.0
5637,2024,159753.69858806022
5637,2025,160430.53633234854
5637,2026,165608.38994691696
5637,2027,160815.93905876123
5637,2028,159062.9621930548
5638,2023,161677.0
5638,2024,165940.58051637016
5638,2025,162166.46635956323
5638,2026,167156.61093023774
5638,2027,160240.15990679577
5638,2028,162513.24061256894
5639,2023,161677.0
5639,2024,162807.15661388563
5639,2025,167799.20469709212
5639,2026,164053.40140495586
5639,2027,159452.7531946338
5639,2028,156700.107457885
5640,2023,161677.0
5640,2024,156527.80897931897
5640,2025,160574.02448306614
5640,2026,165132.32993089047
5640,2027,160550.99385886808
5640,2028,166417.41492003135
5641,2023,161677.0
5641,2024,161800.45635313712
5641,2025,158390.8685881071
5641,2026,168566.97562015077
5641,2027,169582.54191243913
5641,2028,158697.43478501323
5642,2023,161677.0
5642,2024,168776.2237880634
5642,2025,162168.98262992667
5642,2026,168178.11170972252
5642,2027,167175.9828002833
5642,2028,159812.32879245243
5643,2023,161677.0
5643,2024,166725.1737829575
5643,2025,166324.91559543158
5643,2026,161178.02359087835
5643,2027,164936.13035819976
5643,2028,164851.3073006026
5644,2023,161677.0
5644,2024,158397.14189810786
5644,2025,166392.556619393
5644,2026,162409.9295391816
5644,2027,166783.40486889123
5644,2028,160125.28662473537
5645,2023,161677.0
5645,2024,164930.0390876313
5645,2025,164240.08649269876
5645,2026,159554.94718905154
5645,2027,168285.42034035752
5645,2028,162462.70079665087
5646,2023,161677.0
5646,2024,162090.62233250972
5646,2025,155532.9635645516
5646,2026,166325.84714075676
5646,2027,164148.8297599387
5646,2028,164488.50709848956
5647,2023,161677.0
5647,2024,162586.43407847997
5647,2025,166673.5871330675
5647,2026,162734.99349934407
5647,2027,166515.993600197
5647,2028,162611.08852478603
5648,2023,161677.0
5648,2024,164098.108843451
5648,2025,162949.61145010655
5648,2026,164578.20524271514
5648,2027,165257.19826000603
5648,2028,155225.13546443815
5649,2023,161677.0
5649,2024,166047.36216331922
5649,2025,161245.78676992405
5649,2026,161374.4896192202
5649,2027,157079.63469227738
5649,2028,160650.11084519725
5650,2023,161677.0
5650,2024,157982.4681497795
5650,2025,169145.78016235438
5650,2026,159364.94159423016
5650,2027,160228.1490224457
5650,2028,156910.6944122485
5651,2023,161677.0
5651,2024,162357.74107832613
5651,2025,158920.9788301258
5651,2026,159648.47171653956
5651,2027,154556.7589235459
5651,2028,161478.6125979522
5652,2023,161677.0
5652,2024,158525.21295556825
5652,2025,165617.60178831502
5652,2026,166872.87248616008
5652,2027,156522.46777371477
5652,2028,164081.98309226014
5653,2023,161677.0
5653,2024,158912.31871972606
5653,2025,164082.51992638133
5653,2026,160903.93207865863
5653,2027,160649.38470820576
5653,2028,169328.1288548084
5654,2023,161677.0
5654,2024,161421.89044231328
5654,2025,163095.68477094988
5654,2026,159169.8985373162
5654,2027,162568.30817818124
5654,2028,163148.13727140016
5655,2023,161677.0
5655,2024,163183.90267648236
5655,2025,163985.83324420277
5655,2026,161247.78004140616
5655,2027,163856.67378815947
5655,2028,158963.3694178677
5656,2023,161677.0
5656,2024,167495.99820920287
5656,2025,161343.42143321462
5656,2026,155031.23304626718
5656,2027,166219.95050661737
5656,2028,158799.958027737
5657,2023,161677.0
5657,2024,156649.96374108468
5657,2025,165968.25374472095
5657,2026,162164.69906712492
5657,2027,168713.86686565378
5657,2028,159225.51322132468
5658,2023,161677.0
5658,2024,163148.52417512605
5658,2025,158946.295625797
5658,2026,154333.90972539768
5658,2027,160923.09731020845
5658,2028,163640.74073100282
5659,2023,161677.0
5659,2024,164391.98916376373
5659,2025,160179.49761014973
5659,2026,158682.84614079047
5659,2027,163092.07847818368
5659,2028,163643.9106213104
5660,2023,161677.0
5660,2024,163455.20738087143
5660,2025,160683.43613894854
5660,2026,165610.11956988953
5660,2027,154298.93080593424
5660,2028,154712.9545462352
5661,2023,161677.0
5661,2024,166521.49218222869
5661,2025,169155.73642041712
5661,2026,159441.37361182034
5661,2027,159954.69554946257
5661,2028,167589.7460591677
5662,2023,161677.0
5662,2024,161504.66696982872
5662,2025,159824.0909840744
5662,2026,162477.63836161958
5662,2027,163471.72402601762
5662,2028,157583.15910700068
5663,2023,161677.0
5663,2024,162650.54956182887
5663,2025,161800.27270456217
5663,2026,163780.1893314711
5663,2027,163372.5159477393
5663,2028,158169.79255499208
5664,2023,161677.0
5664,2024,165923.21962246054
5664,2025,166721.5433379677
5664,2026,161511.7504028749
5664,2027,162227.11073728718
5664,2028,167875.70946711092
5665,2023,161677.0
5665,2024,160680.5218193351
5665,2025,156570.7155646613
5665,2026,164935.85818257462
5665,2027,161423.90760951283
5665,2028,159268.27623318747
5666,2023,161677.0
5666,2024,165701.89021326572
5666,2025,159204.0836689785
5666,2026,156489.45262728992
5666,2027,156790.269306193
5666,2028,167596.37099822023
5667,2023,161677.0
5667,2024,166383.8566648229
5667,2025,161114.68339612416
5667,2026,159960.3773043852
5667,2027,155909.55874389817
5667,2028,161453.6755594602
5668,2023,161677.0
5668,2024,154790.87397117747
5668,2025,161297.26061193756
5668,2026,162229.01795921355
5668,2027,160220.8599506345
5668,2028,161366.28429962444
5669,2023,161677.0
5669,2024,161210.99443607064
5669,2025,167351.57972673772
5669,2026,169156.17755490443
5669,2027,164074.23449780632
5669,2028,158872.47992320653
5670,2023,161677.0
5670,2024,164388.91798769683
5670,2025,164733.77773773982
5670,2026,159530.85558626498
5670,2027,165809.09868518502
5670,2028,165590.32546525865
5671,2023,161677.0
5671,2024,162604.45376043723
5671,2025,159390.35082899083
5671,2026,166023.67600956233
5671,2027,164965.73473438152
5671,2028,159055.1354124957
5672,2023,161677.0
5672,2024,160324.31372223195
5672,2025,157448.55711947437
5672,2026,157135.6106585135
5672,2027,157514.04651552544
5672,2028,159321.9786302147
5673,2023,161677.0
5673,2024,169319.009415865
5673,2025,162819.46761685834
5673,2026,161430.21431847464
5673,2027,157635.02595614496
5673,2028,159585.27129775015
5674,2023,161677.0
5674,2024,163292.2258968601
5674,2025,167481.27704592817
5674,2026,167129.41772280575
5674,2027,162959.81197381418
5674,2028,162087.63414657707
5675,2023,161677.0
5675,2024,162801.7094715288
5675,2025,166379.3409324889
5675,2026,161602.73984662903
5675,2027,161762.64831475334
5675,2028,160686.0104812058
5676,2023,161677.0
5676,2024,159443.84629198376
5676,2025,161565.12494432824
5676,2026,163830.08821635414
5676,2027,158815.92405392163
5676,2028,160265.83102144784
5677,2023,161677.0
5677,2024,169733.2622593874
5677,2025,163676.85112358155
5677,2026,163733.3621389866
5677,2027,155151.27956443792
5677,2028,162183.2293562286
5678,2023,161677.0
5678,2024,158190.33679102952
5678,2025,164312.80034785802
5678,2026,158137.6406575821
5678,2027,155906.93724846558
5678,2028,161473.15586749406
5679,2023,161677.0
5679,2024,163687.1970747682
5679,2025,165551.8026701626
5679,2026,162727.7848201719
5679,2027,166792.16215202966
5679,2028,163189.0761977168
5680,2023,161677.0
5680,2024,159672.6186769219
5680,2025,158475.302051674
5680,2026,159169.9390795138
5680,2027,162466.22153197727
5680,2028,161911.4814243031
5681,2023,161677.0
5681,2024,161479.74950370728
5681,2025,165994.03314441562
5681,2026,161366.2548945871
5681,2027,166671.61137210717
5681,2028,157834.20215462198
5682,2023,161677.0
5682,2024,165193.22490865967
5682,2025,164484.29074634504
5682,2026,165083.74703419648
5682,2027,162339.17862534206
5682,2028,165035.7385880541
5683,2023,161677.0
5683,2024,160705.96904228698
5683,2025,157396.31526469276
5683,2026,167200.7425849026
5683,2027,162279.24999815595
5683,2028,165497.1547487065
5684,2023,161677.0
5684,2024,168526.68099403495
5684,2025,165588.2137419558
5684,2026,162861.42467376371
5684,2027,161279.3559409781
5684,2028,167403.98961135294
5685,2023,161677.0
5685,2024,160164.03115296792
5685,2025,160814.76639573826
5685,2026,163559.08220372177
5685,2027,166011.3179112504
5685,2028,161255.7791924934
5686,2023,161677.0
5686,2024,162663.31725939258
5686,2025,163255.50413196458
5686,2026,163878.31053784676
5686,2027,160905.88364412042
5686,2028,159127.19941091756
5687,2023,161677.0
5687,2024,168277.74123962258
5687,2025,165155.00613104927
5687,2026,159339.2324264299
5687,2027,164535.69586620427
5687,2028,157823.5187859594
5688,2023,161677.0
5688,2024,162723.71726793767
5688,2025,159311.03510255145
5688,2026,163197.202966563
5688,2027,156030.23934707293
5688,2028,163326.98888693945
5689,2023,161677.0
5689,2024,159145.4495924338
5689,2025,157227.69763912208
5689,2026,166518.61352077711
5689,2027,160768.7778445143
5689,2028,161587.3669707885
5690,2023,161677.0
5690,2024,163149.68036774735
5690,2025,165371.48852220454
5690,2026,161604.23675357443
5690,2027,157761.7689303398
5690,2028,158419.1299252774
5691,2023,161677.0
5691,2024,156153.6269508317
5691,2025,158478.30135920754
5691,2026,165806.58550636042
5691,2027,159846.74191792373
5691,2028,164538.77350159187
5692,2023,161677.0
5692,2024,165805.6539828025
5692,2025,159306.64392915828
5692,2026,162114.26667219604
5692,2027,164760.4330976152
5692,2028,156350.2405184305
5693,2023,161677.0
5693,2024,161964.643810157
5693,2025,165391.74417410573
5693,2026,162093.002687903
5693,2027,161613.5128915266
5693,2028,156165.0587813246
5694,2023,161677.0
5694,2024,163632.40937116192
5694,2025,162922.26489110364
5694,2026,165995.54865996965
5694,2027,161243.62518067943
5694,2028,157395.33426297703
5695,2023,161677.0
5695,2024,164678.9066991683
5695,2025,163864.19850322345
5695,2026,163716.37371854897
5695,2027,164060.0712055501
5695,2028,166907.76661501607
5696,2023,161677.0
5696,2024,163677.52642758726
5696,2025,161902.7144952121
5696,2026,163712.6824767506
5696,2027,167411.1246236906
5696,2028,157778.24917296213
5697,2023,161677.0
5697,2024,154358.53279093702
5697,2025,159688.20910744855
5697,2026,157040.9585495809
5697,2027,163983.53348036986
5697,2028,163830.28362301097
5698,2023,161677.0
5698,2024,165678.76502546348
5698,2025,161115.40048491632
5698,2026,155697.56873278986
5698,2027,164655.33982222903
5698,2028,155668.73398462258
5699,2023,161677.0
5699,2024,163231.68744623096
5699,2025,158682.64860466382
5699,2026,155289.58209805933
5699,2027,165075.1828495091
5699,2028,160482.1251377802
5700,2023,161677.0
5700,2024,156496.81891333844
5700,2025,159813.7940735036
5700,2026,164073.75362040233
5700,2027,168715.97073795807
5700,2028,165960.71964356376
5701,2023,161677.0
5701,2024,165998.81187274825
5701,2025,163007.24143668736
5701,2026,159942.2325167267
5701,2027,160224.7920619531
5701,2028,168649.79125158515
5702,2023,161677.0
5702,2024,163436.2015274333
5702,2025,159206.46277201056
5702,2026,164481.70806697392
5702,2027,154281.3315101311
5702,2028,166570.86502946046
5703,2023,161677.0
5703,2024,165570.6310055964
5703,2025,157497.19421564313
5703,2026,155874.19014951124
5703,2027,165310.19216407908
5703,2028,167108.25660375837
5704,2023,161677.0
5704,2024,160141.21750907425
5704,2025,159615.945668056
5704,2026,157755.66320583745
5704,2027,165116.7202333642
5704,2028,161524.14359533793
5705,2023,161677.0
5705,2024,159184.6814999909
5705,2025,165290.26020975076
5705,2026,160076.44068976748
5705,2027,157962.67834986426
5705,2028,162411.66590915265
5706,2023,161677.0
5706,2024,158456.6060275687
5706,2025,156414.6923846016
5706,2026,156877.98900654557
5706,2027,164139.61319821683
5706,2028,163261.69215589177
5707,2023,161677.0
5707,2024,158386.19802955
5707,2025,160212.61815369208
5707,2026,163810.91298460567
5707,2027,166629.24793854973
5707,2028,162869.1838472105
5708,2023,161677.0
5708,2024,162097.7187643179
5708,2025,159928.99952600672
5708,2026,157822.9830290414
5708,2027,167925.61553210084
5708,2028,155491.04027563622
5709,2023,161677.0
5709,2024,166127.9715630479
5709,2025,162119.3770221485
5709,2026,163513.88513694526
5709,2027,161508.37124507592
5709,2028,160590.51859568764
5710,2023,161677.0
5710,2024,158729.74411011033
5710,2025,164565.49676218638
5710,2026,164807.54685328307
5710,2027,168043.13456641918
5710,2028,159093.4599069925
5711,2023,161677.0
5711,2024,159252.33866855875
5711,2025,164373.72830829033
5711,2026,157257.52154828224
5711,2027,156480.50845815198
5711,2028,163012.3237621099
5712,2023,161677.0
5712,2024,162052.2847370776
5712,2025,162533.1505736839
5712,2026,162164.1367629558
5712,2027,164107.62160742522
5712,2028,164065.40525966222
5713,2023,161677.0
5713,2024,157198.21607712115
5713,2025,162178.63100789321
5713,2026,164833.18652667923
5713,2027,155357.27123149548
5713,2028,166804.22854691886
5714,2023,161677.0
5714,2024,160585.23115669726
5714,2025,166471.44066745508
5714,2026,163283.62787180278
5714,2027,163996.18533813106
5714,2028,166702.4056744899
5715,2023,161677.0
5715,2024,164763.7216077381
5715,2025,158001.04671248904
5715,2026,164464.20210600735
5715,2027,160874.41467010064
5715,2028,164418.4379281563
5716,2023,161677.0
5716,2024,163003.38894606425
5716,2025,162813.91724516917
5716,2026,163975.92762507303
5716,2027,165415.96619919228
5716,2028,157481.40464188586
5717,2023,161677.0
5717,2024,164480.77445703853
5717,2025,157973.61244117742
5717,2026,156688.60663364982
5717,2027,168064.73860047787
5717,2028,163445.26280371042
5718,2023,161677.0
5718,2024,162065.28910318285
5718,2025,156490.5806320992
5718,2026,160818.34803108405
5718,2027,156911.35195962028
5718,2028,157965.02298294008
5719,2023,161677.0
5719,2024,154925.0087161472
5719,2025,164474.84999133722
5719,2026,161821.03281572514
5719,2027,158812.0582731134
5719,2028,166208.17172352824
5720,2023,161677.0
5720,2024,155865.86774172122
5720,2025,162590.0672374619
5720,2026,165385.6371086571
5720,2027,164401.27016271005
5720,2028,162688.9841513139
5721,2023,161677.0
5721,2024,160429.54780174335
5721,2025,163719.71827695338
5721,2026,157362.79060158983
5721,2027,157408.85376379167
5721,2028,164281.97836881469
5722,2023,161677.0
5722,2024,162366.0926393098
5722,2025,164296.65052159564
5722,2026,155365.20451877353
5722,2027,163531.9826002485
5722,2028,161445.997097509
5723,2023,161677.0
5723,2024,161982.15571024915
5723,2025,163069.22506885213
5723,2026,154889.6962948962
5723,2027,159416.5961208926
5723,2028,157977.23336109653
5724,2023,161677.0
5724,2024,163152.85436658538
5724,2025,160868.422411322
5724,2026,161312.14136870683
5724,2027,167850.49260275334
5724,2028,163117.62231576818
5725,2023,161677.0
5725,2024,162097.74130249393
5725,2025,162753.38221893046
5725,2026,159343.56313447698
5725,2027,160007.46097750802
5725,2028,161644.24327772565
5726,2023,161677.0
5726,2024,161332.51637085417
5726,2025,164383.9246791823
5726,2026,156877.84758625503
5726,2027,161982.52945974274
5726,2028,165943.99083471467
5727,2023,161677.0
5727,2024,161916.66604369433
5727,2025,163185.9447461735
5727,2026,161224.5856974957
5727,2027,165456.9552928746
5727,2028,160103.30773265945
5728,2023,161677.0
5728,2024,164116.3466510981
5728,2025,162363.52521723663
5728,2026,160981.4790671636
5728,2027,168423.7979562659
5728,2028,168866.45261769395
5729,2023,161677.0
5729,2024,162214.47742889923
5729,2025,162222.73059032555
5729,2026,163401.8074751391
5729,2027,165583.07491952155
5729,2028,163789.75141289056
5730,2023,161677.0
5730,2024,164891.00420833653
5730,2025,159890.07016193768
5730,2026,163042.4027995346
5730,2027,158338.93556143445
5730,2028,166001.28557153177
5731,2023,161677.0
5731,2024,156711.49301802274
5731,2025,168034.44225225842
5731,2026,159376.52334383322
5731,2027,169455.70031677553
5731,2028,160946.64858771913
5732,2023,161677.0
5732,2024,169453.8517945418
5732,2025,167338.5131812993
5732,2026,166706.39261466952
5732,2027,168793.73465350253
5732,2028,162126.15764202742
5733,2023,161677.0
5733,2024,167472.91903164831
5733,2025,164438.092628032
5733,2026,163758.56119739515
5733,2027,156775.72565248134
5733,2028,166537.08443451888
5734,2023,161677.0
5734,2024,155610.6393969833
5734,2025,164019.76407193684
5734,2026,161887.85193680457
5734,2027,159281.55970846425
5734,2028,158327.73613426625
5735,2023,161677.0
5735,2024,155625.15819845867
5735,2025,164538.98255338005
5735,2026,161568.05919956788
5735,2027,164110.48205361865
5735,2028,163964.20262093015
5736,2023,161677.0
5736,2024,162996.92288806578
5736,2025,157031.0919478555
5736,2026,159536.96765635288
5736,2027,166682.40013128173
5736,2028,164050.24435900865
5737,2023,161677.0
5737,2024,165932.03753777666
5737,2025,156823.66519075318
5737,2026,166029.41419376875
5737,2027,166262.15493613633
5737,2028,162039.8288554092
5738,2023,161677.0
5738,2024,163195.00985910976
5738,2025,158716.22128254984
5738,2026,169627.27147389625
5738,2027,163390.7248289603
5738,2028,159373.10238135795
5739,2023,161677.0
5739,2024,163188.86118971763
5739,2025,162149.15998439305
5739,2026,161986.2764546527
5739,2027,159040.7078667886
5739,2028,163819.10077091414
5740,2023,161677.0
5740,2024,167832.0469676265
5740,2025,164475.00651379424
5740,2026,158871.9899610496
5740,2027,166915.4841511388
5740,2028,163500.00068617106
5741,2023,161677.0
5741,2024,164094.87154787063
5741,2025,160378.24025744517
5741,2026,162219.51335300365
5741,2027,160018.72963811882
5741,2028,165231.67987685962
5742,2023,161677.0
5742,2024,158404.76686153695
5742,2025,154770.12426627296
5742,2026,163913.49951021344
5742,2027,166631.31786561717
5742,2028,162964.90330736272
5743,2023,161677.0
5743,2024,157219.82739378844
5743,2025,165035.66574076886
5743,2026,166589.81645028703
5743,2027,159216.73977443445
5743,2028,166001.92111281818
5744,2023,161677.0
5744,2024,159909.43078672647
5744,2025,167237.43974971064
5744,2026,162559.37745452105
5744,2027,165846.09292550304
5744,2028,162607.14237626834
5745,2023,161677.0
5745,2024,165184.25273418508
5745,2025,160779.86083086408
5745,2026,166341.44231451748
5745,2027,163972.2250356851
5745,2028,161076.1677725479
5746,2023,161677.0
5746,2024,157584.42282673382
5746,2025,164053.7713216287
5746,2026,160670.0536957126
5746,2027,168131.95880599762
5746,2028,165011.9310955872
5747,2023,161677.0
5747,2024,163777.0704431461
5747,2025,161425.20712473572
5747,2026,161473.52335535391
5747,2027,168070.82612400336
5747,2028,163050.87873027605
5748,2023,161677.0
5748,2024,168254.72743582673
5748,2025,160155.3986052567
5748,2026,159185.85948208123
5748,2027,157777.64991384145
5748,2028,164072.75896049736
5749,2023,161677.0
5749,2024,163018.2195217871
5749,2025,160876.25073855673
5749,2026,162681.68045867232
5749,2027,163198.33633734428
5749,2028,160264.63469616845
5750,2023,161677.0
5750,2024,161612.30944838535
5750,2025,159258.6686871838
5750,2026,164048.38333861312
5750,2027,163936.80206283077
5750,2028,166317.29755486234
5751,2023,161677.0
5751,2024,158197.4989348758
5751,2025,165155.38571720713
5751,2026,158553.1551202677
5751,2027,161217.79584298274
5751,2028,158155.23132165053
5752,2023,161677.0
5752,2024,170135.36797283514
5752,2025,167902.31801366163
5752,2026,157674.98146117793
5752,2027,163340.09777343657
5752,2028,162839.37837866417
5753,2023,161677.0
5753,2024,163104.22045968447
5753,2025,158001.6745796017
5753,2026,162141.045394776
5753,2027,159379.50293473902
5753,2028,162470.81333225552
5754,2023,161677.0
5754,2024,163575.2284716821
5754,2025,160154.87290068166
5754,2026,163321.43001473087
5754,2027,162072.9571718794
5754,2028,161230.15325834832
5755,2023,161677.0
5755,2024,166992.50738460815
5755,2025,164698.9021300373
5755,2026,156942.67437995286
5755,2027,160988.27578231084
5755,2028,159447.27286843237
5756,2023,161677.0
5756,2024,161561.34199981543
5756,2025,159661.02902360025
5756,2026,156336.5136679668
5756,2027,164335.3008271374
5756,2028,164121.14064515565
5757,2023,161677.0
5757,2024,167912.17411696474
5757,2025,156189.87131778116
5757,2026,169727.06292549617
5757,2027,161707.34364467874
5757,2028,160434.36823239896
5758,2023,161677.0
5758,2024,162499.20534340452
5758,2025,161826.04497658
5758,2026,163894.93682475714
5758,2027,164644.78500363138
5758,2028,163170.62345586607
5759,2023,161677.0
5759,2024,166254.47155319178
5759,2025,156706.54367345173
5759,2026,160218.63172253536
5759,2027,159641.4012875665
5759,2028,159225.230928042
5760,2023,161677.0
5760,2024,159896.2511552952
5760,2025,160544.2463578192
5760,2026,163502.86851725995
5760,2027,157794.89917198385
5760,2028,160631.9691111322
5761,2023,161677.0
5761,2024,164486.21210954906
5761,2025,159062.30829488867
5761,2026,162801.54618992002
5761,2027,161909.98099767006
5761,2028,167265.2460450048
5762,2023,161677.0
5762,2024,164400.19248196858
5762,2025,159612.30930397165
5762,2026,157007.33602347382
5762,2027,158750.74936038395
5762,2028,164138.8639082195
5763,2023,161677.0
5763,2024,166564.1290890392
5763,2025,163217.91477102763
5763,2026,166489.74151740866
5763,2027,161416.16469199536
5763,2028,161524.71417609853
5764,2023,161677.0
5764,2024,162786.0621039718
5764,2025,159704.17775528252
5764,2026,161827.7439759458
5764,2027,168972.92198629022
5764,2028,159521.69747873815
5765,2023,161677.0
5765,2024,162847.63039652965
5765,2025,167306.86305337673
5765,2026,168390.8120547854
5765,2027,169562.09290590236
5765,2028,163984.3896741463
5766,2023,161677.0
5766,2024,167269.6150381259
5766,2025,160278.76033434048
5766,2026,166834.45521546766
5766,2027,161784.65019785636
5766,2028,159601.47986694242
5767,2023,161677.0
5767,2024,162512.20731204687
5767,2025,166690.30823043885
5767,2026,154584.85992031833
5767,2027,163002.4549296746
5767,2028,156143.40165533815
5768,2023,161677.0
5768,2024,163030.68510851494
5768,2025,159202.52298126108
5768,2026,163888.72592923837
5768,2027,165668.3419022814
5768,2028,161955.5269689935
5769,2023,161677.0
5769,2024,161656.65916220855
5769,2025,157104.1949345681
5769,2026,156663.8701022652
5769,2027,158254.57201864096
5769,2028,163319.81727188823
5770,2023,161677.0
5770,2024,161772.16478727045
5770,2025,166881.78544584478
5770,2026,156704.22943160764
5770,2027,163093.6597425547
5770,2028,164963.62591526174
5771,2023,161677.0
5771,2024,162273.29572784842
5771,2025,161957.5376673693
5771,2026,165405.57285866785
5771,2027,162515.95394989767
5771,2028,157601.3958414542
5772,2023,161677.0
5772,2024,161717.31755802856
5772,2025,161367.26150582204
5772,2026,162131.7765007682
5772,2027,162818.4543882617
5772,2028,159688.86210137862
5773,2023,161677.0
5773,2024,156268.55785180585
5773,2025,162696.10824816287
5773,2026,163232.92857178315
5773,2027,165057.0042600663
5773,2028,165670.05286178322
5774,2023,161677.0
5774,2024,163293.0345105838
5774,2025,160509.8210537287
5774,2026,161301.73383224275
5774,2027,164502.08821704975
5774,2028,165413.52509736482
5775,2023,161677.0
5775,2024,157975.24707905715
5775,2025,163365.11997856828
5775,2026,164605.80946769865
5775,2027,160684.6114380062
5775,2028,163273.76490673874
5776,2023,161677.0
5776,2024,156664.9576013548
5776,2025,158938.2102417783
5776,2026,156158.93821434164
5776,2027,159029.15743126097
5776,2028,163439.2410115609
5777,2023,161677.0
5777,2024,163805.31262585623
5777,2025,161048.3244360205
5777,2026,161778.2164535206
5777,2027,167822.15529345465
5777,2028,163156.5980051704
5778,2023,161677.0
5778,2024,154642.8196850246
5778,2025,158941.13335871775
5778,2026,164283.91977472143
5778,2027,160529.847152606
5778,2028,164551.5690812598
5779,2023,161677.0
5779,2024,168815.80747874884
5779,2025,159384.82851846924
5779,2026,162432.1268637894
5779,2027,161961.62048473558
5779,2028,156535.18981422877
5780,2023,161677.0
5780,2024,164660.38421862337
5780,2025,160206.49902996657
5780,2026,158108.101852309
5780,2027,167465.3835934451
5780,2028,161906.64961269833
5781,2023,161677.0
5781,2024,168428.9884280188
5781,2025,158051.4073669456
5781,2026,160548.73043074913
5781,2027,161056.84540162398
5781,2028,165997.76972158067
5782,2023,161677.0
5782,2024,159598.21911778935
5782,2025,159911.16884090952
5782,2026,165732.23682015404
5782,2027,164673.0976290024
5782,2028,164946.254446196
5783,2023,161677.0
5783,2024,161696.5056104765
5783,2025,166089.41936684537
5783,2026,159064.44553486857
5783,2027,166715.30331601822
5783,2028,166703.732093989
5784,2023,161677.0
5784,2024,157305.9147627343
5784,2025,168099.2175197894
5784,2026,163239.8897673714
5784,2027,163380.12957028678
5784,2028,168960.47693405402
5785,2023,161677.0
5785,2024,161436.51118967097
5785,2025,160560.69790515333
5785,2026,160592.95238120813
5785,2027,162140.973856476
5785,2028,164088.51830126095
5786,2023,161677.0
5786,2024,167540.26040250005
5786,2025,167733.41585670962
5786,2026,162960.9723811206
5786,2027,163974.10717534137
5786,2028,155638.7895615804
5787,2023,161677.0
5787,2024,160990.58004538476
5787,2025,157532.27697329584
5787,2026,161406.9929364393
5787,2027,159611.8901456976
5787,2028,163281.7222633121
5788,2023,161677.0
5788,2024,166631.54563341854
5788,2025,166578.79931187775
5788,2026,158649.1488108293
5788,2027,161057.29716124808
5788,2028,166329.93136216237
5789,2023,161677.0
5789,2024,160346.2911981387
5789,2025,159206.52991915142
5789,2026,162110.24065702714
5789,2027,158737.39604436816
5789,2028,167693.55950029122
5790,2023,161677.0
5790,2024,166176.84607617962
5790,2025,160347.03276334878
5790,2026,167297.7542882321
5790,2027,162139.70252161313
5790,2028,157177.08614351257
5791,2023,161677.0
5791,2024,161087.13180381284
5791,2025,165736.6776843782
5791,2026,163251.35499917288
5791,2027,161254.81715923047
5791,2028,162178.7416005013
5792,2023,161677.0
5792,2024,164904.85846727173
5792,2025,164185.23579863578
5792,2026,163054.57034338533
5792,2027,161629.13096119455
5792,2028,161380.29108588875
5793,2023,161677.0
5793,2024,159290.1968466083
5793,2025,160067.18447582002
5793,2026,161725.39004916497
5793,2027,164272.41907114096
